PassengerId,Survived,Pclass,Age,Fare,Fare_log,Sex_male,FamilySize,IsAlone
706,0,2,0.741276064517055,-0.11134412081417297,3.295836866004329,True,0,1
707,1,2,1.201763082651595,-0.41508739297063496,2.6741486494265287,False,0,1
708,1,1,0.9715195735843251,-0.10435802555457431,3.3064287218760624,True,0,1
709,1,1,-0.5634371535308087,2.939453304725332,5.027492411162679,False,0,1
710,1,3,-0.10295013539626859,-0.3726653926081749,2.7878344138303452,True,2,0
711,1,1,-0.4099414808192953,0.45979528857942015,3.922056501139853,False,0,1
712,0,1,-0.10295013539626859,-0.09797941683928862,3.3160025355989236,True,0,1
713,1,1,1.4320065917188651,0.520441885271268,3.970291913552122,True,1,0
714,0,3,-0.02620229904051189,-0.5126910410723039,2.3497835148230464,True,0,1
715,0,2,1.738997937141892,-0.42723712385689344,2.639057329615259,True,0,1
716,0,3,-0.7936806625980788,-0.5572392443398593,2.157559320943788,True,0,1
717,1,1,0.6645282281612983,4.785604912892309,5.4316456135398825,False,0,1
718,1,2,-0.17969797175202526,-0.48798577828818585,2.4423470353692043,False,0,1
719,0,3,-0.10295013539626859,-0.36648846942560104,2.803360380906535,True,0,1
720,0,3,0.28078904638251484,-0.5542018116182946,2.1719067693519296,True,0,1
721,1,2,-1.7914025352229157,0.05875211159344576,3.5263605246161616,False,1,0
722,0,3,-0.9471763353095921,-0.5717168636639248,2.086193694502369,True,1,0
723,0,2,0.35753688273827156,-0.42723712385689344,2.639057329615259,True,0,1
724,0,2,1.5855022644303787,-0.42723712385689344,2.639057329615259,True,0,1
725,1,1,-0.17969797175202526,0.5471712932210367,3.9908341858524357,True,1,0
726,0,3,-0.7169328262423221,-0.5326360392951858,2.2682524139135403,True,0,1
727,1,2,0.0505455373152448,-0.23284142967675778,3.091042453358316,False,3,0
728,1,3,-0.10295013539626859,-0.5551130414347639,2.1676241075599285,False,0,1
729,0,2,-0.33319364446353866,-0.11134412081417297,3.295836866004329,True,1,0
730,0,3,-0.33319364446353866,-0.550556892352417,2.188856327665703,False,1,0
731,1,1,-0.02620229904051189,4.39225737544969,5.35817698994543,False,0,1
732,0,3,-1.4076633534441323,-0.2866039888484515,2.9850504252071306,True,0,1
733,0,2,-0.10295013539626859,-0.743130126899614,0.0,True,0,1
734,0,2,-0.48668931717505204,-0.42723712385689344,2.639057329615259,True,0,1
735,0,2,-0.48668931717505204,-0.42723712385689344,2.639057329615259,True,0,1
736,0,3,-0.06457621721839024,-0.3519087923620908,2.8390784635086144,True,0,1
737,0,3,1.4320065917188651,0.09216387153065658,3.5660053559634015,False,4,0
739,0,3,-0.10295013539626859,-0.5512664366361745,2.1855792552411137,True,0,1
740,0,3,-0.10295013539626859,-0.5512664366361745,2.1855792552411137,True,0,1
741,1,1,-0.10295013539626859,-0.01414627372410512,3.4339872044851463,True,0,1
742,0,1,0.5110325554497849,1.1728824338633483,4.380149874661021,True,1,0
743,1,1,-0.6401849898865654,5.632441155664523,5.5735788721243535,False,4,0
744,0,3,-0.4099414808192953,-0.3519087923620908,2.8390784635086144,True,1,0
745,1,3,0.1272933736710015,-0.550556892352417,2.188856327665703,True,0,1
746,0,1,3.1204589915455125,0.9821316589490903,4.276666119016055,True,2,0
747,0,3,-1.0239241716653489,-0.25106602600614547,3.056356895370426,True,2,0
748,1,2,0.0505455373152448,-0.42723712385689344,2.639057329615259,False,0,1
749,0,1,-0.7936806625980788,0.5471712932210367,3.9908341858524357,True,1,0
750,0,3,0.1272933736710015,-0.5548092981626075,2.169053700369523,True,0,1
751,1,2,-1.944898207934429,-0.18424250613172385,3.1780538303479458,False,2,0
752,1,3,-1.7914025352229157,-0.43999434128746484,2.600836116795061,True,1,0
753,0,3,0.28078904638251484,-0.5122852400607029,2.3513752571634776,True,0,1
754,0,3,-0.48668931717505204,-0.5512664366361745,2.1855792552411137,True,0,1
755,1,2,1.4320065917188651,0.8363348883139885,4.189654742026425,False,3,0
756,1,2,-2.2004685029990987,-0.390787931198118,2.740840023925201,True,2,0
757,0,3,-0.10295013539626859,-0.5536963828134263,2.174274334826008,True,0,1
758,0,2,-0.8704284989538355,-0.4636863165156689,2.5257286443082556,True,0,1
759,0,3,0.35753688273827156,-0.5475194596308524,2.2027647577118348,True,0,1
760,1,1,0.28078904638251484,1.3587733164231033,4.471638793363569,False,0,1
761,0,3,-0.10295013539626859,-0.390787931198118,2.740840023925201,True,0,1
762,0,3,0.8947717372285684,-0.5699964617704306,2.094945728215801,True,0,1
763,1,3,-0.7169328262423221,-0.5674644578537343,2.1076888046179385,True,0,1
764,1,1,0.5110325554497849,2.1728052858024216,4.795790545596741,False,3,0
765,0,3,-1.0239241716653489,-0.5542018116182946,2.1719067693519296,True,0,1
766,1,1,1.6622501007861352,1.1512146038007949,4.368919865004903,False,1,0
767,0,1,-0.10295013539626859,0.21912855929205774,3.703768066607687,True,0,1
768,0,3,0.08891945549312313,-0.5548092981626075,2.169053700369523,False,0,1
769,0,3,-0.10295013539626859,-0.15629812509332938,3.224857896545748,True,1,0
770,0,3,0.20404121002675818,-0.5399258778269409,2.236712348843338,True,0,1
771,0,3,-0.4099414808192953,-0.5122852400607029,2.3513752571634776,True,0,1
772,0,3,1.4320065917188651,-0.5522772942459113,2.180891922715322,True,0,1
773,0,2,2.1227371189206754,-0.48798577828818585,2.4423470353692043,False,0,1
774,0,3,-0.10295013539626859,-0.5675665155931788,2.1071782966514356,True,0,1
775,1,2,1.8924936098534053,-0.18424250613172385,3.1780538303479458,False,4,0
776,0,3,-0.8704284989538355,-0.5548092981626075,2.169053700369523,True,0,1
777,0,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,True,0,1
778,1,3,-1.8681503715786725,-0.43999434128746484,2.600836116795061,False,0,1
779,0,3,-0.10295013539626859,-0.5551130414347639,2.1676241075599285,True,0,1
780,1,1,1.0482674099400817,4.39225737544969,5.35817698994543,False,1,0
781,1,3,-1.254167680732619,-0.5674644578537343,2.1076888046179385,False,0,1
782,1,1,-0.9471763353095921,0.6419391941338528,4.060443010546419,False,1,0
783,0,1,-0.02620229904051189,-0.01414627372410512,3.4339872044851463,True,0,1
784,0,3,-0.10295013539626859,-0.17330774833409124,3.196630215920881,True,3,0
785,0,3,-0.33319364446353866,-0.5718189214033693,2.085672091430472,True,0,1
786,0,3,-0.33319364446353866,-0.566959029048866,2.1102132003465894,True,0,1
787,1,3,-0.8704284989538355,-0.5609862213451814,2.139571923732859,False,0,1
788,0,3,-1.6379068625114024,-0.035408302775057465,3.405355391810819,True,5,0
789,1,3,-2.1751417170016993,-0.2431687009300775,3.0715352369694915,True,3,0
790,0,1,1.2785109190073518,1.1813872454837295,4.384523514872469,True,0,1
791,0,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,True,0,1
792,0,2,-1.0239241716653489,-0.11134412081417297,3.295836866004329,True,0,1
793,0,3,-0.10295013539626859,0.9468974393789407,4.256321678298823,False,10,0
794,0,1,-0.10295013539626859,0.0027612917772121427,3.4561841799918147,True,0,1
795,0,3,-0.33319364446353866,-0.5512664366361745,2.1855792552411137,True,0,1
796,0,2,0.741276064517055,-0.42723712385689344,2.639057329615259,True,0,1
797,1,1,1.508754428074622,-0.11306452270766713,3.2932111997353943,False,0,1
798,1,3,0.1272933736710015,-0.5321306104903174,2.270402752283094,False,0,1
799,0,3,0.0505455373152448,-0.5674644578537343,2.1076888046179385,True,0,1
800,0,3,0.0505455373152448,-0.15629812509332938,3.224857896545748,False,2,0
801,0,2,0.35753688273827156,-0.42723712385689344,2.639057329615259,True,0,1
802,1,2,0.1272933736710015,-0.10526925537104373,3.305053521109253,False,2,0
803,1,1,-1.4076633534441323,2.1728052858024216,4.795790545596741,True,3,0
804,1,3,-2.219655462088038,-0.5361789008216188,2.2530481500547457,True,1,0
805,1,3,-0.17969797175202526,-0.5736413810363081,2.076311648670908,True,0,1
806,0,3,0.1272933736710015,-0.5542018116182946,2.1719067693519296,True,0,1
807,0,1,0.741276064517055,-0.743130126899614,0.0,True,0,1
808,0,3,-0.8704284989538355,-0.5542018116182946,2.1719067693519296,False,0,1
809,0,2,0.741276064517055,-0.42723712385689344,2.639057329615259,True,0,1
810,1,1,0.28078904638251484,0.5471712932210367,3.9908341858524357,False,1,0
811,0,3,-0.25644580810778195,-0.5514681221688864,2.1846457951293594,True,0,1
812,0,3,0.741276064517055,-0.15629812509332938,3.224857896545748,True,0,1
813,0,2,0.4342847190940282,-0.48798577828818585,2.4423470353692043,True,0,1
814,0,3,-1.7914025352229157,0.016835540035853972,3.4742929367327062,False,6,0
815,0,3,0.08891945549312313,-0.5475194596308524,2.2027647577118348,True,0,1
816,0,1,-0.10295013539626859,-0.743130126899614,0.0,True,0,1
817,0,3,-0.48668931717505204,-0.550556892352417,2.188856327665703,False,0,1
818,0,2,0.1272933736710015,0.15605201642295813,3.637696679934592,True,2,0
819,0,3,1.0482674099400817,-0.5863985984668796,2.0082140323914683,True,0,1
820,0,3,-1.484411189799889,-0.06517514344639078,3.3638415951183864,True,5,0
821,1,1,1.738997937141892,1.528869548830722,4.548599834499697,False,2,0
822,1,3,-0.17969797175202526,-0.5326360392951858,2.2682524139135403,True,0,1
823,0,1,0.6645282281612983,-0.743130126899614,0.0,True,0,1
824,1,3,-0.17969797175202526,-0.43999434128746484,2.600836116795061,False,1,0
825,0,3,-2.0983938806459426,0.22125476219715295,3.705920919968788,True,5,0
826,0,3,-0.10295013539626859,-0.5742488675806211,2.0731719286662407,True,0,1
827,0,3,-0.10295013539626859,0.6296874055081498,4.051711901657239,True,0,1
828,1,2,-2.1751417170016993,0.15605201642295813,3.637696679934592,True,2,0
829,1,3,-0.10295013539626859,-0.5548092981626075,2.169053700369523,True,0,1
830,1,1,2.506476300699459,1.200826814901743,4.394449154672439,False,0,1
831,1,3,-1.1006720080211054,-0.3919008465472993,2.737880811060884,False,1,0
832,1,2,-2.188188849182178,-0.2875152186649209,2.9831534913471307,True,2,0
833,0,3,-0.10295013539626859,-0.5674644578537343,2.1076888046179385,True,0,1
834,0,3,-0.48668931717505204,-0.5522772942459113,2.180891922715322,True,0,1
835,0,3,-0.8704284989538355,-0.5414445941877232,2.2300144001592104,True,0,1
836,1,1,0.741276064517055,1.2775718050178833,4.432699549165613,False,2,0
837,0,3,-0.6401849898865654,-0.5326360392951858,2.2682524139135403,True,0,1
838,0,3,-0.10295013539626859,-0.5475194596308524,2.2027647577118348,True,0,1
839,1,3,0.20404121002675818,0.6296874055081498,4.051711901657239,True,0,1
840,1,1,-0.10295013539626859,-0.021436112255860226,3.4242626545931514,True,0,1
841,0,3,-0.7169328262423221,-0.550556892352417,2.188856327665703,True,0,1
842,0,2,-1.0239241716653489,-0.48798577828818585,2.4423470353692043,True,0,1
843,1,1,0.0505455373152448,0.010153188048411841,3.4657359027997265,False,0,1
844,0,3,0.3959108009161499,-0.586702341739036,2.006534770871748,True,0,1
845,0,3,-0.9471763353095921,-0.5326360392951858,2.2682524139135403,True,0,1
846,0,3,0.9715195735843251,-0.5596691905171108,2.145931282948669,True,0,1
847,0,3,-0.10295013539626859,0.9468974393789407,4.256321678298823,True,10,0
848,0,3,0.4342847190940282,-0.5512664366361745,2.1855792552411137,True,0,1
849,0,2,-0.10295013539626859,0.05875211159344576,3.5263605246161616,True,1,0
850,1,1,-0.10295013539626859,1.422053974771092,4.500966778400217,False,1,0
851,0,3,-1.944898207934429,0.016835540035853972,3.4742929367327062,True,6,0
852,0,3,3.427450336968539,-0.5542018116182946,2.1719067693519296,True,0,1
853,0,3,-1.5611590261556456,-0.3726653926081749,2.7878344138303452,False,2,0
854,1,1,-1.0239241716653489,0.21426866693755428,3.6988297849671046,False,1,0
855,0,2,1.1250152462958385,-0.11134412081417297,3.295836866004329,False,1,0
856,1,3,-0.8704284989538355,-0.5159301593265804,2.336986519711378,False,1,0
857,1,1,1.201763082651595,3.2630419473114087,5.11118445372147,False,2,0
858,1,1,1.6622501007861352,-0.09797941683928862,3.3160025355989236,True,0,1
859,1,3,-0.4099414808192953,-0.2751638022459506,3.0085645861193133,False,3,0
860,0,3,-0.10295013539626859,-0.5674644578537343,2.1076888046179385,True,0,1
861,0,3,0.8947717372285684,-0.4003060303744129,2.7152442616824506,True,2,0
862,0,2,-0.6401849898865654,-0.4636863165156689,2.5257286443082556,True,1,0
863,1,1,1.4320065917188651,-0.11306452270766713,3.2932111997353943,False,0,1
864,0,3,-0.10295013539626859,0.9468974393789407,4.256321678298823,False,10,0
865,0,2,-0.4099414808192953,-0.42723712385689344,2.639057329615259,True,0,1
866,1,2,0.9715195735843251,-0.42723712385689344,2.639057329615259,False,0,1
867,1,2,-0.17969797175202526,-0.40638089581754216,2.698558631668595,False,1,0
868,0,1,0.1272933736710015,0.48389063487304806,3.941500250945973,True,0,1
869,0,3,-0.10295013539626859,-0.5122852400607029,2.3513752571634776,True,0,1
870,1,3,-1.944898207934429,-0.4725969291476509,2.4959537387180646,True,2,0
871,0,3,-0.25644580810778195,-0.5512664366361745,2.1855792552411137,True,0,1
872,1,1,1.3552587553631086,0.5339086469855969,3.9806942251907276,False,2,0
873,0,1,0.28078904638251484,-0.6216328180370292,1.791759469228055,True,0,1
874,0,3,1.3552587553631086,-0.5244349709469613,2.302585092994046,True,0,1
875,1,2,-0.10295013539626859,-0.1599430443592069,3.2188758248682006,False,1,0
876,1,3,-1.1006720080211054,-0.5675665155931788,2.1071782966514356,False,0,1
877,0,3,-0.7169328262423221,-0.5038824861797665,2.3837779082709787,True,0,1
878,0,3,-0.7936806625980788,-0.5512664366361745,2.1855792552411137,True,0,1
879,0,3,-0.10295013539626859,-0.5512664366361745,2.1855792552411137,True,0,1
880,1,1,2.0459892825649186,1.2775718050178833,4.432699549165613,False,1,0
881,1,2,-0.33319364446353866,-0.11134412081417297,3.295836866004329,False,1,0
882,0,3,0.28078904638251484,-0.5512664366361745,2.1855792552411137,True,0,1
883,0,3,-0.5634371535308087,-0.4875799772765848,2.4437981558973862,False,0,1
884,0,2,-0.10295013539626859,-0.48798577828818585,2.4423470353692043,True,0,1
885,0,3,-0.33319364446353866,-0.5718189214033693,2.085672091430472,True,0,1
886,0,3,0.741276064517055,-0.035408302775057465,3.405355391810819,False,5,0
887,0,2,-0.17969797175202526,-0.42723712385689344,2.639057329615259,True,0,1
888,1,1,-0.7936806625980788,-0.01414627372410512,3.4339872044851463,False,0,1
889,0,3,-0.10295013539626859,-0.17330774833409124,3.196630215920881,False,3,0
890,1,1,-0.25644580810778195,-0.01414627372410512,3.4339872044851463,True,0,1
891,0,3,0.20404121002675818,-0.5548092981626075,2.169053700369523,True,0,1
